id:ID,properties:JSON,:LABEL
2650,"{""halt_diva"": ""1644"", ""halt_kurz"": ""MILA"", ""halt_lang"": ""Zürich, Militär-/Langstrasse"", ""halt_ist_aktiv"": ""True""}",Stop
2651,"{""halt_diva"": ""2907"", ""halt_kurz"": ""WILD"", ""halt_lang"": ""Zürich, Wildbachstrasse"", ""halt_ist_aktiv"": ""True""}",Stop
2655,"{""halt_diva"": ""470"", ""halt_kurz"": ""BESE"", ""halt_lang"": ""Zürich, Besenrainstrasse"", ""halt_ist_aktiv"": ""True""}",Stop
2656,"{""halt_diva"": ""471"", ""halt_kurz"": ""BETH"", ""halt_lang"": ""Zürich, Bethanien"", ""halt_ist_aktiv"": ""True""}",Stop
2657,"{""halt_diva"": ""2396"", ""halt_kurz"": ""SIHS"", ""halt_lang"": ""Zürich, Sihlstrasse"", ""halt_ist_aktiv"": ""True""}",Stop
2658,"{""halt_diva"": ""2398"", ""halt_kurz"": ""SIHW"", ""halt_lang"": ""Zürich, Sihlweidstrasse"", ""halt_ist_aktiv"": ""True""}",Stop
2660,"{""halt_diva"": ""902"", ""halt_kurz"": ""FRIB"", ""halt_lang"": ""Zürich, Friesenberg"", ""halt_ist_aktiv"": ""True""}",Stop
2662,"{""halt_diva"": ""904"", ""halt_kurz"": ""FRIE"", ""halt_lang"": ""Zürich, Friesenbergstrasse"", ""halt_ist_aktiv"": ""True""}",Stop
2665,"{""halt_diva"": ""2659"", ""halt_kurz"": ""THUJ"", ""halt_lang"": ""Zürich, Thujastrasse"", ""halt_ist_aktiv"": ""True""}",Stop
2666,"{""halt_diva"": ""735"", ""halt_kurz"": ""ETHH"", ""halt_lang"": ""Zürich, ETH Hönggerberg"", ""halt_ist_aktiv"": ""True""}",Stop
2671,"{""halt_diva"": ""2831"", ""halt_kurz"": ""WART"", ""halt_lang"": ""Zürich, Wartau"", ""halt_ist_aktiv"": ""True""}",Stop
2672,"{""halt_diva"": ""1744"", ""halt_kurz"": ""NORH"", ""halt_lang"": ""Zürich, Nordheimstrasse"", ""halt_ist_aktiv"": ""True""}",Stop
2673,"{""halt_diva"": ""1745"", ""halt_kurz"": ""NORS"", ""halt_lang"": ""Zürich, Nordstrasse"", ""halt_ist_aktiv"": ""True""}",Stop
2678,"{""halt_diva"": ""916"", ""halt_kurz"": ""FRYM"", ""halt_lang"": ""Zürich, Frymannstrasse"", ""halt_ist_aktiv"": ""True""}",Stop
2680,"{""halt_diva"": ""917"", ""halt_kurz"": ""FROE"", ""halt_lang"": ""Zürich, Fröhlichstrasse"", ""halt_ist_aktiv"": ""True""}",Stop
2682,"{""halt_diva"": ""573"", ""halt_kurz"": ""BUHN"", ""halt_lang"": ""Zürich, Buhnstrasse"", ""halt_ist_aktiv"": ""True""}",Stop
2683,"{""halt_diva"": ""3587"", ""halt_kurz"": ""BERU"", ""halt_lang"": ""Zürich, Berufswahlschule"", ""halt_ist_aktiv"": ""True""}",Stop
2687,"{""halt_diva"": ""2754"", ""halt_kurz"": ""UNTM"", ""halt_lang"": ""Zürich, Untermoosstrasse"", ""halt_ist_aktiv"": ""True""}",Stop
2689,"{""halt_diva"": ""832"", ""halt_kurz"": ""FELD"", ""halt_lang"": ""Zürich, Feldeggstrasse"", ""halt_ist_aktiv"": ""True""}",Stop
2693,"{""halt_diva"": ""1753"", ""halt_kurz"": ""NUER"", ""halt_lang"": ""Zürich, Nürenbergstrasse"", ""halt_ist_aktiv"": ""True""}",Stop
2699,"{""halt_diva"": ""3005"", ""halt_kurz"": ""ZOO"", ""halt_lang"": ""Zürich, Zoo"", ""halt_ist_aktiv"": ""True""}",Stop
2700,"{""halt_diva"": ""6019"", ""halt_kurz"": ""WAFB"", ""halt_lang"": ""Zürich, Waffenplatz-/Bederstr."", ""halt_ist_aktiv"": ""True""}",Stop
2701,"{""halt_diva"": ""2673"", ""halt_kurz"": ""TOBL"", ""halt_lang"": ""Zürich, Toblerplatz"", ""halt_ist_aktiv"": ""True""}",Stop
2702,"{""halt_diva"": ""498"", ""halt_kurz"": ""BIRD"", ""halt_lang"": ""Zürich, Birchdörfli"", ""halt_ist_aktiv"": ""True""}",Stop
2705,"{""halt_diva"": ""927"", ""halt_kurz"": ""FOER"", ""halt_lang"": ""Zürich, Förrlibuckstrasse"", ""halt_ist_aktiv"": ""True""}",Stop
2707,"{""halt_diva"": ""3768"", ""halt_kurz"": ""STBU"", ""halt_lang"": ""Zürich, Staudenbühl"", ""halt_ist_aktiv"": ""True""}",Stop
2711,"{""halt_diva"": ""2935"", ""halt_kurz"": ""WINZ"", ""halt_lang"": ""Zürich, Winzerstrasse"", ""halt_ist_aktiv"": ""True""}",Stop
2712,"{""halt_diva"": ""2937"", ""halt_kurz"": ""WIPK"", ""halt_lang"": ""Zürich, Wipkingerplatz"", ""halt_ist_aktiv"": ""True""}",Stop
2713,"{""halt_diva"": ""840"", ""halt_kurz"": ""FELL"", ""halt_lang"": ""Zürich, Fellenbergstrasse"", ""halt_ist_aktiv"": ""True""}",Stop
2714,"{""halt_diva"": ""2596"", ""halt_kurz"": ""STRV"", ""halt_lang"": ""Zürich, Strassenverkehrsamt"", ""halt_ist_aktiv"": ""True""}",Stop
2721,"{""halt_diva"": ""3011"", ""halt_kurz"": ""ZWEI"", ""halt_lang"": ""Zürich, Zweiackerstrasse"", ""halt_ist_aktiv"": ""True""}",Stop
2722,"{""halt_diva"": ""1272"", ""halt_kurz"": ""HOEF"", ""halt_lang"": ""Zürich, Höfliweg"", ""halt_ist_aktiv"": ""True""}",Stop
2729,"{""halt_diva"": ""1590"", ""halt_kurz"": ""LUEG"", ""halt_lang"": ""Zürich, Luegisland"", ""halt_ist_aktiv"": ""True""}",Stop
2730,"{""halt_diva"": ""1592"", ""halt_kurz"": ""LUGG"", ""halt_lang"": ""Zürich, Luggwegstrasse"", ""halt_ist_aktiv"": ""True""}",Stop
2731,"{""halt_diva"": ""3015"", ""halt_kurz"": ""ZWIE"", ""halt_lang"": ""Zürich, Zwielplatz"", ""halt_ist_aktiv"": ""True""}",Stop
2734,"{""halt_diva"": ""2858"", ""halt_kurz"": ""WEIH"", ""halt_lang"": ""Zürich, Weihersteig"", ""halt_ist_aktiv"": ""True""}",Stop
2738,"{""halt_diva"": ""3018"", ""halt_kurz"": ""ZWIN"", ""halt_lang"": ""Zürich, Zwinglihaus"", ""halt_ist_aktiv"": ""True""}",Stop
2740,"{""halt_diva"": ""7"", ""halt_kurz"": ""AARG"", ""halt_lang"": ""Zürich, Aargauerstrasse"", ""halt_ist_aktiv"": ""True""}",Stop
2743,"{""halt_diva"": ""6117"", ""halt_kurz"": ""SRIE"", ""halt_lang"": ""Zürich, Stierenried"", ""halt_ist_aktiv"": ""True"", ""halt_punkt_diva"": ""21"", ""halt_id"": ""1270"", ""GPS_Latitude"": ""47,368020"", ""GPS_Longitude"": ""8,495680"", ""GPS_Bearing"": ""73"", ""halt_punkt_ist_aktiv"": ""True""}",StopPoint
2745,"{""halt_diva"": ""2776"", ""halt_kurz"": ""VERE"", ""halt_lang"": ""Zürich, Verenastrasse"", ""halt_ist_aktiv"": ""True"", ""halt_punkt_diva"": ""1"", ""halt_id"": ""1270"", ""GPS_Latitude"": ""47,367807"", ""GPS_Longitude"": ""8,495344"", ""GPS_Bearing"": ""261"", ""halt_punkt_ist_aktiv"": ""False""}",StopPoint
2748,"{""halt_diva"": ""2779"", ""halt_kurz"": ""VOGE"", ""halt_lang"": ""Zürich, Vogelsangstrasse"", ""halt_ist_aktiv"": ""True"", ""halt_punkt_diva"": ""90"", ""halt_id"": ""1270"", ""GPS_Latitude"": ""47,367726"", ""GPS_Longitude"": ""8,495383"", ""GPS_Bearing"": ""200"", ""halt_punkt_ist_aktiv"": ""True""}",StopPoint
2749,"{""halt_diva"": ""2104"", ""halt_kurz"": ""ROSE"", ""halt_lang"": ""Zürich, Rosengartenstrasse"", ""halt_ist_aktiv"": ""True"", ""halt_punkt_diva"": ""51"", ""halt_id"": ""1270"", ""GPS_Latitude"": ""47,367996"", ""GPS_Longitude"": ""8,495295"", ""GPS_Bearing"": ""54"", ""halt_punkt_ist_aktiv"": ""True""}",StopPoint
2750,"{""halt_diva"": ""857"", ""halt_kurz"": ""FWEG"", ""halt_lang"": ""Zürich, Fischerweg"", ""halt_ist_aktiv"": ""True""}",Stop
2752,"{""halt_diva"": ""2108"", ""halt_kurz"": ""ROTB"", ""halt_lang"": ""Zürich, Rotbuchstrasse"", ""halt_ist_aktiv"": ""True""}",Stop
2756,"{""halt_diva"": ""3029"", ""halt_kurz"": ""HSBB"", ""halt_lang"": ""Zürich, Bahnhof Hardbrücke"", ""halt_ist_aktiv"": ""True""}",Stop
2758,"{""halt_diva"": ""3786"", ""halt_kurz"": ""OKEN"", ""halt_lang"": ""Zürich, Okenstrasse"", ""halt_ist_aktiv"": ""True""}",Stop
2761,"{""halt_diva"": ""3788"", ""halt_kurz"": ""MAIL"", ""halt_lang"": ""Zürich, Maillartstrasse"", ""halt_ist_aktiv"": ""True""}",Stop
2763,"{""halt_diva"": ""3789"", ""halt_kurz"": ""BOLL"", ""halt_lang"": ""Zürich, Bollingerweg"", ""halt_ist_aktiv"": ""True""}",Stop
2766,"{""halt_diva"": ""2788"", ""halt_kurz"": ""VOLT"", ""halt_lang"": ""Zürich, Voltastrasse"", ""halt_ist_aktiv"": ""True""}",Stop
2768,"{""halt_diva"": ""2113"", ""halt_kurz"": ""RBRU"", ""halt_lang"": ""Zürich, Rudolf-Brun-Brücke"", ""halt_ist_aktiv"": ""True""}",Stop
2770,"{""halt_diva"": ""1026"", ""halt_kurz"": ""GRIM"", ""halt_lang"": ""Zürich, Grimselstrasse"", ""halt_ist_aktiv"": ""True""}",Stop
2772,"{""halt_diva"": ""2872"", ""halt_kurz"": ""WERD"", ""halt_lang"": ""Zürich, Werdhölzli"", ""halt_ist_aktiv"": ""True""}",Stop
2774,"{""halt_diva"": ""2030"", ""halt_kurz"": ""RATH"", ""halt_lang"": ""Zürich, Rathaus"", ""halt_ist_aktiv"": ""True""}",Stop
2777,"{""halt_diva"": ""3123"", ""halt_kurz"": ""IMGU"", ""halt_lang"": ""Zürich, Im Gut"", ""halt_ist_aktiv"": ""True""}",Stop
2778,"{""halt_diva"": ""2035"", ""halt_kurz"": ""REBE"", ""halt_lang"": ""Zürich, Rebbergsteig"", ""halt_ist_aktiv"": ""True""}",Stop
2779,"{""halt_diva"": ""788"", ""halt_kurz"": ""ENGV"", ""halt_lang"": ""Zürich, Englischviertelstrasse"", ""halt_ist_aktiv"": ""True""}",Stop
2781,"{""halt_diva"": ""2795"", ""halt_kurz"": ""WAFF"", ""halt_lang"": ""Zürich, Waffenplatzstrasse"", ""halt_ist_aktiv"": ""True""}",Stop
2784,"{""halt_diva"": ""2799"", ""halt_kurz"": ""WAIB"", ""halt_lang"": ""Zürich, Waidbadstrasse"", ""halt_ist_aktiv"": ""True""}",Stop
2787,"{""halt_diva"": ""2127"", ""halt_kurz"": ""ROEN"", ""halt_lang"": ""Zürich, Röntgenstrasse"", ""halt_ist_aktiv"": ""True""}",Stop
2788,"{""halt_diva"": ""3041"", ""halt_kurz"": ""BTIE"", ""halt_lang"": ""Zürich, Bahnhof Tiefenbrunnen"", ""halt_ist_aktiv"": ""True""}",Stop
2789,"{""halt_diva"": ""3043"", ""halt_kurz"": ""BWIP"", ""halt_lang"": ""Zürich, Bahnhof Wipkingen"", ""halt_ist_aktiv"": ""True""}",Stop
2791,"{""halt_diva"": ""3045"", ""halt_kurz"": ""ZUER"", ""halt_lang"": ""Zürich, Zürichbergstrasse"", ""halt_ist_aktiv"": ""True""}",Stop
2792,"{""halt_diva"": ""1120"", ""halt_kurz"": ""HARH"", ""halt_lang"": ""Zürich, Hardhof"", ""halt_ist_aktiv"": ""True""}",Stop
2799,"{""halt_diva"": ""1889"", ""halt_kurz"": ""PLAT"", ""halt_lang"": ""Zürich, Platte"", ""halt_ist_aktiv"": ""True""}",Stop
2800,"{""halt_diva"": ""3138"", ""halt_kurz"": ""KABU"", ""halt_lang"": ""Zürich, Kappenbühlweg"", ""halt_ist_aktiv"": ""True""}",Stop
2804,"{""halt_diva"": ""2306"", ""halt_kurz"": ""SCHT"", ""halt_lang"": ""Zürich, Schwert"", ""halt_ist_aktiv"": ""True""}",Stop
2807,"{""halt_diva"": ""1307"", ""halt_kurz"": ""IHAG"", ""halt_lang"": ""Zürich, Im Hagacker"", ""halt_ist_aktiv"": ""True""}",Stop
2808,"{""halt_diva"": ""2899"", ""halt_kurz"": ""WIES"", ""halt_lang"": ""Zürich, Wieslergasse"", ""halt_ist_aktiv"": ""True""}",Stop
2809,"{""halt_diva"": ""46"", ""halt_kurz"": ""ALBG"", ""halt_lang"": ""Zürich, Albisgütli"", ""halt_ist_aktiv"": ""True""}",Stop
2810,"{""halt_diva"": ""47"", ""halt_kurz"": ""ALBR"", ""halt_lang"": ""Zürich, Albisrieden"", ""halt_ist_aktiv"": ""True""}",Stop
2811,"{""halt_diva"": ""979"", ""halt_kurz"": ""GIBL"", ""halt_lang"": ""Zürich, Giblenstrasse"", ""halt_ist_aktiv"": ""True""}",Stop
2812,"{""halt_diva"": ""1139"", ""halt_kurz"": ""HEER"", ""halt_lang"": ""Zürich, Heerenwiesen"", ""halt_ist_aktiv"": ""True""}",Stop
2814,"{""halt_diva"": ""2055"", ""halt_kurz"": ""RENT"", ""halt_lang"": ""Zürich, Rentenanstalt"", ""halt_ist_aktiv"": ""True"", ""halt_punkt_diva"": ""51"", ""halt_id"": ""1300"", ""GPS_Latitude"": ""47,291267"", ""GPS_Longitude"": ""8,564721"", ""GPS_Bearing"": ""250"", ""halt_punkt_ist_aktiv"": ""False""}",StopPoint
2815,"{""halt_diva"": ""1220"", ""halt_kurz"": ""HIRZ"", ""halt_lang"": ""Zürich, Hirzenbach"", ""halt_ist_aktiv"": ""True""}",Stop
2817,"{""halt_diva"": ""3148"", ""halt_kurz"": ""LETP"", ""halt_lang"": ""Zürich, Letzipark"", ""halt_ist_aktiv"": ""True""}",Stop
2818,"{""halt_diva"": ""137"", ""halt_kurz"": ""BACH"", ""halt_lang"": ""Zürich, Bachmattstrasse"", ""halt_ist_aktiv"": ""True""}",Stop
2821,"{""halt_diva"": ""2140"", ""halt_kurz"": ""RUET"", ""halt_lang"": ""Zürich, Rütihof"", ""halt_ist_aktiv"": ""True""}",Stop
2823,"{""halt_diva"": ""895"", ""halt_kurz"": ""FHOE"", ""halt_lang"": ""Zürich, Friedhof Hönggerberg"", ""halt_ist_aktiv"": ""True""}",Stop
2824,"{""halt_diva"": ""2142"", ""halt_kurz"": ""SBBW"", ""halt_lang"": ""Zürich, SBB-Werkstätte"", ""halt_ist_aktiv"": ""True""}",Stop
2825,"{""halt_diva"": ""896"", ""halt_kurz"": ""FSWA"", ""halt_lang"": ""Zürich, Friedhof Schwandenholz"", ""halt_ist_aktiv"": ""True""}",Stop
2826,"{""halt_diva"": ""897"", ""halt_kurz"": ""FSIH"", ""halt_lang"": ""Zürich, Friedhof Sihlfeld"", ""halt_ist_aktiv"": ""True""}",Stop
2828,"{""halt_diva"": ""1310"", ""halt_kurz"": ""IHUS"", ""halt_lang"": ""Zürich, Im Hüsli"", ""halt_ist_aktiv"": ""True"", ""halt_punkt_diva"": ""1"", ""halt_id"": ""1306"", ""GPS_Latitude"": ""47,374213"", ""GPS_Longitude"": ""8,525305"", ""GPS_Bearing"": ""297"", ""halt_punkt_ist_aktiv"": ""False""}",StopPoint
2829,"{""halt_diva"": ""2147"", ""halt_kurz"": ""SACK"", ""halt_lang"": ""Zürich, Sackzelg"", ""halt_ist_aktiv"": ""True"", ""halt_punkt_diva"": ""0"", ""halt_id"": ""1306"", ""GPS_Latitude"": ""47,373946"", ""GPS_Longitude"": ""8,525869"", ""GPS_Bearing"": ""119"", ""halt_punkt_ist_aktiv"": ""False""}",StopPoint
2831,"{""halt_diva"": ""2402"", ""halt_kurz"": ""SING"", ""halt_lang"": ""Zürich, Singlistrasse"", ""halt_ist_aktiv"": ""True"", ""halt_punkt_diva"": ""86"", ""halt_id"": ""1308"", ""GPS_Latitude"": ""47,374422"", ""GPS_Longitude"": ""8,547754"", ""GPS_Bearing"": ""170"", ""halt_punkt_ist_aktiv"": ""True""}",StopPoint
2834,"{""halt_diva"": ""1316"", ""halt_kurz"": ""IWIN"", ""halt_lang"": ""Zürich, Im Wingert"", ""halt_ist_aktiv"": ""True"", ""halt_punkt_diva"": ""1"", ""halt_id"": ""1308"", ""GPS_Latitude"": ""47,376617"", ""GPS_Longitude"": ""8,548700"", ""GPS_Bearing"": ""163"", ""halt_punkt_ist_aktiv"": ""True""}",StopPoint
2836,"{""halt_diva"": ""1143"", ""halt_kurz"": ""HEGA"", ""halt_lang"": ""Zürich, Hegianwandweg"", ""halt_ist_aktiv"": ""True"", ""halt_punkt_diva"": ""83"", ""halt_id"": ""1308"", ""halt_punkt_ist_aktiv"": ""False""}",StopPoint
2837,"{""halt_diva"": ""3150"", ""halt_kurz"": ""AMBO"", ""halt_lang"": ""Zürich, Am Börtli"", ""halt_ist_aktiv"": ""True"", ""halt_punkt_diva"": ""2"", ""halt_id"": ""1308"", ""GPS_Latitude"": ""47,377791"", ""GPS_Longitude"": ""8,548234"", ""GPS_Bearing"": ""347"", ""halt_punkt_ist_aktiv"": ""True""}",StopPoint
2838,"{""halt_diva"": ""3151"", ""halt_kurz"": ""APPE"", ""halt_lang"": ""Zürich, Appenzellerstrasse"", ""halt_ist_aktiv"": ""True"", ""halt_punkt_diva"": ""88"", ""halt_id"": ""1308"", ""halt_punkt_ist_aktiv"": ""False""}",StopPoint
2840,"{""halt_diva"": ""3155"", ""halt_kurz"": ""ALTW"", ""halt_lang"": ""Zürich, Schulhaus Altweg"", ""halt_ist_aktiv"": ""True"", ""halt_punkt_diva"": ""81"", ""halt_id"": ""1308"", ""GPS_Latitude"": ""47,375583"", ""GPS_Longitude"": ""8,548599"", ""halt_punkt_ist_aktiv"": ""True""}",StopPoint
2845,"{""halt_diva"": ""1407"", ""halt_kurz"": ""KFLU"", ""halt_lang"": ""Zürich, Kirche Fluntern"", ""halt_ist_aktiv"": ""True"", ""halt_punkt_diva"": ""84"", ""halt_id"": ""1308"", ""GPS_Latitude"": ""47,377241"", ""GPS_Longitude"": ""8,547428"", ""halt_punkt_ist_aktiv"": ""True""}",StopPoint
2849,"{""halt_diva"": ""1239"", ""halt_kurz"": ""HOLZ"", ""halt_lang"": ""Zürich, Holzerhurd"", ""halt_ist_aktiv"": ""True"", ""halt_punkt_diva"": ""12"", ""halt_id"": ""1309"", ""GPS_Latitude"": ""47,398324"", ""GPS_Longitude"": ""8,533401"", ""GPS_Bearing"": ""174"", ""halt_punkt_ist_aktiv"": ""False""}",StopPoint
2851,"{""halt_diva"": ""1320"", ""halt_kurz"": ""IDEY"", ""halt_lang"": ""Zürich, In der Ey"", ""halt_ist_aktiv"": ""True"", ""halt_punkt_diva"": ""1"", ""halt_id"": ""1309"", ""GPS_Latitude"": ""47,398442"", ""GPS_Longitude"": ""8,533284"", ""GPS_Bearing"": ""345"", ""halt_punkt_ist_aktiv"": ""False""}",StopPoint
2853,"{""halt_diva"": ""67"", ""halt_kurz"": ""ATRO"", ""halt_lang"": ""Zürich, Alte Trotte"", ""halt_ist_aktiv"": ""True"", ""halt_punkt_diva"": ""90"", ""halt_id"": ""1309"", ""GPS_Latitude"": ""47,398609"", ""GPS_Longitude"": ""8,532731"", ""halt_punkt_ist_aktiv"": ""True""}",StopPoint
2854,"{""halt_diva"": ""1157"", ""halt_kurz"": ""HELM"", ""halt_lang"": ""Zürich, Helmhaus"", ""halt_ist_aktiv"": ""True"", ""halt_punkt_diva"": ""2"", ""halt_id"": ""1309"", ""GPS_Latitude"": ""47,398546"", ""GPS_Longitude"": ""8,532729"", ""GPS_Bearing"": ""108"", ""halt_punkt_ist_aktiv"": ""False""}",StopPoint
2857,"{""halt_diva"": ""1073"", ""halt_kurz"": ""GUTS"", ""halt_lang"": ""Zürich, Gutstrasse"", ""halt_ist_aktiv"": ""True"", ""halt_punkt_diva"": ""10"", ""halt_id"": ""1309"", ""GPS_Latitude"": ""47,398236"", ""GPS_Longitude"": ""8,533213"", ""GPS_Bearing"": ""345"", ""halt_punkt_ist_aktiv"": ""False""}",StopPoint
2861,"{""halt_diva"": ""2164"", ""halt_kurz"": ""SCHZ"", ""halt_lang"": ""Zürich, Scheuchzerstrasse"", ""halt_ist_aktiv"": ""True"", ""halt_punkt_diva"": ""11"", ""halt_id"": ""1310"", ""GPS_Latitude"": ""47,390798"", ""GPS_Longitude"": ""8,479416"", ""GPS_Bearing"": ""47"", ""halt_punkt_ist_aktiv"": ""False""}",StopPoint
2862,"{""halt_diva"": ""1503"", ""halt_kurz"": ""LANG"", ""halt_lang"": ""Zürich, Langgrütstrasse"", ""halt_ist_aktiv"": ""True"", ""halt_punkt_diva"": ""21"", ""halt_id"": ""1310"", ""GPS_Latitude"": ""47,390343"", ""GPS_Longitude"": ""8,479089"", ""GPS_Bearing"": ""30"", ""halt_punkt_ist_aktiv"": ""False""}",StopPoint
2868,"{""halt_diva"": ""1162"", ""halt_kurz"": ""HERD"", ""halt_lang"": ""Zürich, Herdernstrasse"", ""halt_ist_aktiv"": ""True"", ""halt_punkt_diva"": ""81"", ""halt_id"": ""1311"", ""GPS_Latitude"": ""47,410576"", ""GPS_Longitude"": ""8,546598"", ""GPS_Bearing"": ""30"", ""halt_punkt_ist_aktiv"": ""True""}",StopPoint
2870,"{""halt_diva"": ""1251"", ""halt_kurz"": ""HOTT"", ""halt_lang"": ""Zürich, Hottingerplatz"", ""halt_ist_aktiv"": ""True"", ""halt_punkt_diva"": ""2"", ""halt_id"": ""1311"", ""GPS_Latitude"": ""47,410225"", ""GPS_Longitude"": ""8,546564"", ""GPS_Bearing"": ""262"", ""halt_punkt_ist_aktiv"": ""False""}",StopPoint
2871,"{""halt_diva"": ""1252"", ""halt_kurz"": ""HUBE"", ""halt_lang"": ""Zürich, Hubertus"", ""halt_ist_aktiv"": ""True"", ""halt_punkt_diva"": ""21"", ""halt_id"": ""1311"", ""GPS_Latitude"": ""47,409588"", ""GPS_Longitude"": ""8,546366"", ""GPS_Bearing"": ""344"", ""halt_punkt_ist_aktiv"": ""True""}",StopPoint
2893,"{""halt_diva"": ""6759"", ""halt_kurz"": ""SBAU"", ""halt_lang"": ""Zürich, Schiffbau"", ""halt_ist_aktiv"": ""True""}",Stop
3158,"{""halt_diva"": ""6975"", ""halt_kurz"": ""GLNO"", ""halt_lang"": ""Zürich, Glaubtenstrasse Nord"", ""halt_ist_aktiv"": ""True""}",Stop
